timestamp,open,high,low,close,volume
2019-01-08 10:00:00,4046.2,4057.19,4041.25,4055.34,1751.05
2019-01-08 11:00:00,4055.34,4090.01,4040.05,4081.77,3954.57
2019-01-08 12:00:00,4081.77,4085.85,4066.56,4072.12,3206.79
2019-01-08 13:00:00,4072.12,4114.05,4072.12,4112.29,4283.54
2019-01-08 14:00:00,4112.29,4112.63,4099.31,4101.1,2343.08
2019-01-08 15:00:00,4101.1,4156.16,4067.82,4085.78,9360.06
2019-01-08 16:00:00,4085.78,4094.92,4042.85,4060.63,5975.39
2019-01-08 17:00:00,4060.63,4073.23,4055.36,4055.89,2412.49
2019-01-08 18:00:00,4055.89,4063.48,4045.45,4056.21,2147.04
2019-01-08 19:00:00,4056.21,4069.68,4048.77,4065.1,1722.54
2019-01-08 20:00:00,4065.1,4072.15,4051.3,4051.41,2845.99
2019-01-08 21:00:00,4051.41,4061.44,4045.5,4047.11,1982.9
2019-01-08 22:00:00,4047.11,4050.02,4032.31,4049.9,1491.65
2019-01-08 23:00:00,4049.9,4054.96,4034.83,4040.75,2079.49
2019-01-09 00:00:00,4040.75,4051.34,4014.8,4036.84,2504.76
2019-01-09 01:00:00,4036.84,4080.15,4027.07,4074.17,3280.47
2019-01-09 02:00:00,4074.17,4082.51,4064.99,4067.47,1977.1
2019-01-09 03:00:00,4067.47,4078.17,4066.08,4071.24,1136.37
2019-01-09 04:00:00,4071.24,4087.47,4071.07,4080.84,975.24
2019-01-09 05:00:00,4080.84,4082.53,4067.47,4071.95,727.1
2019-01-09 06:00:00,4071.95,4072.21,4057.25,4068.87,832.54
2019-01-09 07:00:00,4068.87,4079.43,4063.41,4070.3,1948.95
2019-01-09 08:00:00,4070.3,4075.45,4053.61,4068.47,2172.68
2019-01-09 09:00:00,4068.47,4080.81,4061.0,4062.12,1917.78
2019-01-09 10:00:00,4062.12,4072.34,4055.29,4063.17,1157.55
2019-01-09 11:00:00,4063.17,4092.91,4058.07,4073.07,2914.0
2019-01-09 12:00:00,4073.07,4073.62,4018.32,4056.21,4595.67
2019-01-09 13:00:00,4056.21,4056.21,4033.78,4051.91,3072.73
2019-01-09 14:00:00,4051.91,4052.98,4013.0,4025.88,6137.29
2019-01-09 15:00:00,4025.88,4044.57,4016.1,4031.47,3645.1
2019-01-09 16:00:00,4031.47,4052.1,4031.06,4041.8,3475.05
2019-01-09 17:00:00,4041.8,4049.16,4037.36,4047.88,1588.32
2019-01-09 18:00:00,4047.88,4057.86,4042.24,4052.8,1665.83
2019-01-09 19:00:00,4052.8,4056.83,4043.07,4055.81,1022.39
2019-01-09 20:00:00,4055.81,4059.67,4042.93,4051.25,2518.84
2019-01-09 21:00:00,4051.25,4067.35,4039.51,4047.61,2578.19
2019-01-09 22:00:00,4047.61,4060.37,4044.89,4049.6,2099.59
2019-01-09 23:00:00,4049.6,4054.66,4043.97,4048.34,1186.6
2019-01-10 00:00:00,4048.34,4071.96,4048.34,4071.96,1936.55
2019-01-10 01:00:00,4071.96,4077.12,4066.87,4070.11,2902.55
2019-01-10 02:00:00,4070.11,4070.78,4060.01,4066.2,1307.09
2019-01-10 03:00:00,4066.2,4073.09,4057.53,4064.57,1316.99
2019-01-10 04:00:00,4064.57,4076.49,4064.01,4076.45,1102.16
2019-01-10 05:00:00,4076.45,4085.09,4076.3,4080.52,2525.2
2019-01-10 06:00:00,4080.52,4082.53,3819.2,3868.58,23031.72
2019-01-10 07:00:00,3868.58,3868.58,3831.41,3852.23,6459.17
2019-01-10 08:00:00,3852.23,3856.31,3837.36,3838.29,4373.22
2019-01-10 09:00:00,3838.29,3844.28,3811.89,3825.47,5908.02
2019-01-10 10:00:00,3825.47,3841.59,3822.34,3827.31,2763.04
2019-01-10 11:00:00,3827.31,3837.11,3817.63,3836.73,2159.02
2019-01-10 12:00:00,3836.73,3847.58,3822.22,3824.48,3410.14
2019-01-10 13:00:00,3824.48,3828.89,3812.49,3826.12,2832.25
2019-01-10 14:00:00,3826.12,3828.18,3813.51,3826.5,2246.85
2019-01-10 15:00:00,3826.5,3833.73,3822.11,3827.41,2168.03
2019-01-10 16:00:00,3827.41,3827.41,3631.07,3670.76,20742.48
2019-01-10 17:00:00,3670.76,3671.74,3650.92,3659.99,4241.34
2019-01-10 18:00:00,3659.99,3663.56,3644.55,3656.83,2675.54
2019-01-10 19:00:00,3656.83,3684.87,3632.83,3680.59,5655.17
2019-01-10 20:00:00,3680.59,3688.03,3668.3,3669.21,2946.93
2019-01-10 21:00:00,3669.21,3677.93,3658.76,3673.88,2154.01
2019-01-10 22:00:00,3673.88,3673.99,3659.14,3666.75,1763.55
2019-01-10 23:00:00,3666.75,3676.58,3665.43,3668.15,1656.0
2019-01-11 00:00:00,3668.15,3691.01,3651.96,3683.78,3930.82
2019-01-11 01:00:00,3683.78,3689.27,3666.61,3666.77,1929.23
2019-01-11 02:00:00,3666.77,3679.18,3660.72,3660.79,2335.6
2019-01-11 03:00:00,3660.79,3667.37,3660.24,3664.19,2547.24
2019-01-11 04:00:00,3664.19,3664.24,3635.34,3649.26,3139.68
2019-01-11 05:00:00,3649.26,3662.16,3649.26,3659.6,1357.57
2019-01-11 06:00:00,3659.6,3672.43,3655.15,3668.88,2559.83
2019-01-11 07:00:00,3668.88,3680.56,3662.74,3680.56,2950.8
2019-01-11 08:00:00,3680.56,3711.15,3677.56,3685.14,4202.31
2019-01-11 09:00:00,3685.14,3693.06,3672.2,3672.26,2579.98
2019-01-11 10:00:00,3672.26,3681.81,3653.29,3668.95,2355.74
2019-01-11 11:00:00,3668.95,3678.09,3668.1,3678.09,1998.5
2019-01-11 12:00:00,3678.09,3678.09,3658.33,3675.06,2419.34
2019-01-11 13:00:00,3675.06,3677.6,3660.21,3660.23,1940.99
2019-01-11 14:00:00,3660.23,3694.68,3657.46,3681.7,2940.0
2019-01-11 15:00:00,3681.7,3693.2,3674.38,3674.7,1992.14
2019-01-11 16:00:00,3674.7,3701.02,3660.61,3684.81,1886.5
2019-01-11 17:00:00,3684.81,3695.99,3683.67,3689.92,1516.56
2019-01-11 18:00:00,3689.92,3694.76,3678.59,3689.78,1785.22
2019-01-11 19:00:00,3689.78,3693.66,3686.61,3689.75,1294.2
2019-01-11 20:00:00,3689.75,3704.43,3687.77,3693.55,2006.29
2019-01-11 21:00:00,3693.55,3729.69,3679.93,3685.03,3947.54
2019-01-11 22:00:00,3685.03,3687.43,3650.88,3653.83,3138.51
2019-01-11 23:00:00,3653.83,3681.2,3616.41,3669.2,6315.59
2019-01-12 00:00:00,3669.2,3683.54,3659.3,3669.66,2106.46
2019-01-12 01:00:00,3669.66,3672.73,3656.57,3664.47,1238.86
2019-01-12 02:00:00,3664.47,3669.57,3660.69,3668.34,942.77
2019-01-12 03:00:00,3668.34,3677.45,3667.28,3677.23,734.72
2019-01-12 04:00:00,3677.23,3677.4,3668.2,3668.68,842.1
2019-01-12 05:00:00,3668.68,3673.76,3667.0,3670.92,629.41
2019-01-12 06:00:00,3670.92,3673.24,3649.46,3653.28,1818.7
2019-01-12 07:00:00,3653.28,3661.23,3647.68,3660.1,659.19
2019-01-12 08:00:00,3660.1,3663.07,3653.28,3654.79,1041.79
2019-01-12 09:00:00,3654.79,3658.29,3641.98,3656.13,1412.66
2019-01-12 10:00:00,3656.13,3662.16,3654.67,3654.89,1258.95
2019-01-12 11:00:00,3654.89,3658.03,3648.71,3652.92,825.67
2019-01-12 12:00:00,3652.92,3679.47,3611.2,3663.6,5046.08
2019-01-12 13:00:00,3663.6,3664.57,3651.44,3662.84,1067.85
2019-01-12 14:00:00,3662.84,3668.86,3661.57,3668.85,536.74
2019-01-12 15:00:00,3668.85,3669.6,3661.06,3668.65,515.64
2019-01-12 16:00:00,3668.65,3674.48,3665.99,3667.34,877.67
2019-01-12 17:00:00,3667.34,3677.13,3655.78,3672.33,1234.88
2019-01-12 18:00:00,3672.33,3675.24,3668.32,3669.72,780.58
2019-01-12 19:00:00,3669.72,3672.79,3663.37,3670.86,620.46
2019-01-12 20:00:00,3670.86,3677.02,3665.91,3673.82,593.16
2019-01-12 21:00:00,3673.82,3683.85,3671.51,3672.44,903.69
2019-01-12 22:00:00,3672.44,3692.12,3663.18,3667.74,1451.71
2019-01-12 23:00:00,3667.74,3669.55,3648.53,3664.38,1203.54
2019-01-13 00:00:00,3664.38,3665.5,3651.45,3651.45,1060.95
2019-01-13 01:00:00,3651.45,3653.92,3642.16,3646.86,1346.94
2019-01-13 02:00:00,3646.86,3662.89,3645.98,3662.68,701.64
2019-01-13 03:00:00,3662.68,3671.29,3662.17,3669.83,452.06
2019-01-13 04:00:00,3669.83,3673.26,3665.73,3667.59,631.48
2019-01-13 05:00:00,3667.59,3668.97,3661.19,3661.46,946.24
2019-01-13 06:00:00,3661.46,3663.81,3650.8,3658.08,1454.71
2019-01-13 07:00:00,3658.08,3659.54,3651.68,3654.42,1728.65
2019-01-13 08:00:00,3654.42,3661.2,3651.08,3653.37,964.0
2019-01-13 09:00:00,3653.37,3665.52,3646.91,3665.52,804.1
2019-01-13 10:00:00,3665.52,3665.52,3655.38,3657.3,1532.82
2019-01-13 11:00:00,3657.3,3661.83,3655.23,3659.74,424.9
2019-01-13 12:00:00,3659.74,3675.2,3638.94,3662.13,2486.83
2019-01-13 13:00:00,3662.13,3667.83,3655.32,3660.87,1067.2
2019-01-13 14:00:00,3660.87,3664.34,3648.34,3651.69,698.83
2019-01-13 15:00:00,3651.69,3655.76,3647.8,3653.79,1008.17
2019-01-13 16:00:00,3653.79,3655.69,3535.23,3544.69,14075.27
2019-01-13 17:00:00,3544.69,3563.44,3529.46,3555.35,2755.76
2019-01-13 18:00:00,3555.35,3560.19,3541.06,3543.15,1709.93
2019-01-13 19:00:00,3543.15,3550.63,3541.82,3543.85,1896.39
2019-01-13 20:00:00,3543.85,3546.49,3535.63,3538.67,1853.29
2019-01-13 21:00:00,3538.67,3567.92,3528.24,3555.79,3268.11
2019-01-13 22:00:00,3555.79,3556.35,3540.66,3540.78,1040.97
2019-01-13 23:00:00,3540.78,3551.99,3533.84,3551.24,1773.5
2019-01-14 00:00:00,3551.24,3557.69,3544.53,3556.41,1618.81
2019-01-14 01:00:00,3556.41,3563.35,3552.71,3559.22,1203.0
2019-01-14 02:00:00,3559.22,3566.76,3558.2,3562.5,1877.86
2019-01-14 03:00:00,3562.5,3564.7,3561.28,3563.08,696.1
2019-01-14 04:00:00,3563.08,3572.47,3561.88,3570.38,943.78
2019-01-14 05:00:00,3570.38,3582.22,3568.81,3576.56,1503.79
2019-01-14 06:00:00,3576.56,3584.15,3572.6,3579.81,1243.59
2019-01-14 07:00:00,3579.81,3588.11,3575.86,3579.71,1047.62
2019-01-14 08:00:00,3579.71,3580.44,3571.2,3574.75,865.82
2019-01-14 09:00:00,3574.75,3582.54,3571.21,3579.89,1135.27
2019-01-14 10:00:00,3579.89,3609.86,3568.45,3572.97,3148.06
2019-01-14 11:00:00,3572.97,3576.54,3563.92,3567.25,1484.59
2019-01-14 12:00:00,3567.25,3584.54,3565.38,3580.82,1324.23
2019-01-14 13:00:00,3580.82,3588.59,3577.66,3577.66,1506.38
2019-01-14 14:00:00,3577.66,3579.49,3567.38,3579.0,1698.95
2019-01-14 15:00:00,3579.0,3726.07,3577.16,3711.79,11803.06
2019-01-14 16:00:00,3711.79,3745.46,3699.36,3703.14,5471.76
2019-01-14 17:00:00,3703.14,3713.96,3700.3,3712.18,2122.85
2019-01-14 18:00:00,3712.18,3728.1,3707.68,3713.31,2785.51
2019-01-14 19:00:00,3713.31,3726.01,3705.2,3722.2,2067.51
2019-01-14 20:00:00,3722.2,3748.88,3706.72,3710.37,4590.39
2019-01-14 21:00:00,3710.37,3711.64,3684.6,3704.18,2790.24
2019-01-14 22:00:00,3704.18,3710.35,3695.49,3700.97,1704.0
2019-01-14 23:00:00,3700.97,3714.81,3696.79,3703.9,1466.8
2019-01-15 00:00:00,3703.9,3715.73,3700.47,3711.63,1235.78
2019-01-15 01:00:00,3711.63,3724.3,3707.07,3712.78,1677.3
2019-01-15 02:00:00,3712.78,3714.34,3706.03,3709.1,1010.26
2019-01-15 03:00:00,3709.1,3711.53,3701.56,3706.76,1207.5
2019-01-15 04:00:00,3706.76,3709.21,3703.85,3707.32,780.62
2019-01-15 05:00:00,3707.32,3708.62,3694.93,3699.32,814.99
2019-01-15 06:00:00,3699.32,3700.03,3693.65,3694.72,1883.94
2019-01-15 07:00:00,3694.72,3704.68,3694.72,3704.68,1027.11
2019-01-15 08:00:00,3704.68,3707.12,3696.08,3702.04,1273.81
2019-01-15 09:00:00,3702.04,3702.35,3661.73,3676.29,3768.24
2019-01-15 10:00:00,3676.29,3688.44,3668.5,3685.15,2267.13
2019-01-15 11:00:00,3685.15,3691.76,3683.07,3688.72,1475.31
2019-01-15 12:00:00,3688.72,3692.63,3670.93,3681.16,1862.19
2019-01-15 13:00:00,3681.16,3708.6,3679.81,3697.99,2205.83
2019-01-15 14:00:00,3697.99,3698.53,3688.85,3698.27,1242.04
2019-01-15 15:00:00,3698.27,3709.04,3656.83,3672.97,5418.5
2019-01-15 16:00:00,3672.97,3682.48,3664.07,3675.33,2015.07
2019-01-15 17:00:00,3675.33,3679.18,3668.01,3676.76,1936.86
2019-01-15 18:00:00,3676.76,3680.05,3665.62,3671.04,3734.72
2019-01-15 19:00:00,3671.04,3673.94,3661.88,3670.22,2046.93
2019-01-15 20:00:00,3670.22,3674.89,3590.49,3605.46,9916.9
2019-01-15 21:00:00,3605.46,3614.68,3602.58,3606.46,2152.76
2019-01-15 22:00:00,3606.46,3617.6,3604.99,3612.94,1554.33
2019-01-15 23:00:00,3612.94,3624.63,3612.65,3621.24,1646.52
2019-01-16 00:00:00,3621.24,3624.34,3611.38,3622.87,1337.76
2019-01-16 01:00:00,3622.87,3631.12,3621.83,3630.02,1049.42
2019-01-16 02:00:00,3630.02,3630.71,3615.31,3627.98,1046.56
2019-01-16 03:00:00,3627.98,3636.79,3624.13,3636.11,1365.12
2019-01-16 04:00:00,3636.11,3649.38,3635.78,3638.7,2185.78
2019-01-16 05:00:00,3638.7,3644.91,3629.14,3643.75,1472.71
2019-01-16 06:00:00,3643.75,3645.05,3622.51,3634.44,1215.72
2019-01-16 07:00:00,3634.44,3636.71,3615.5,3617.96,2546.69
